-5.	9.459445796843048e-7
-4.99	9.751579397708284e-7
-4.98	1.005269503730821e-6
-4.97	1.0363068020158008e-6
-4.96	1.0682982071005769e-6
-4.95	1.1012729591998888e-6
-4.94	1.135261192769482e-6
-4.93	1.1702939638160083e-6
-4.92	1.2064032780397718e-6
-4.91	1.2436221198365364e-6
-4.9	1.2819844821838758e-6
-4.89	1.321525397439443e-6
-4.88	1.3622809690790175e-6
-4.87	1.4042884044024378e-6
-4.86	1.4475860482376867e-6
-4.85	1.4922134176730453e-6
-4.84	1.538211237848623e-6
-4.83	1.5856214788401873e-6
-4.82	1.6344873936677032e-6
-4.81	1.684853557463577e-6
-4.8	1.7367659078357205e-6
-4.79	1.7902717864614972e-6
-4.78	1.8454199819511215e-6
-4.77	1.9022607740177942e-6
-4.76	1.9608459789954946e-6
-4.75	2.0212289967455054e-6
-4.74	2.083464858992628e-6
-4.73	2.1476102791368798e-6
-4.72	2.2137237035838088e-6
-4.71	2.2818653646403305e-6
-4.7	2.352097335024545e-6
-4.69	2.424483584037188e-6
-4.68	2.4990900354468957e-6
-4.67	2.5759846271406827e-6
-4.66	2.6552373725933e-6
-4.65	2.7369204242120598e-6
-4.64	2.8211081386126467e-6
-4.63	2.9078771438859833e-6
-4.62	2.997306408916878e-6
-4.61	3.089477314815543e-6
-4.6	3.18447372852882e-6
-4.59	3.2823820786951346e-6
-4.58	3.383291433812716e-6
-4.57	3.487293582792368e-6
-4.56	3.5944831179653005e-6
-4.55	3.7049575206232877e-6
-4.54	3.818817249166961e-6
-4.53	3.936165829941063e-6
-4.52	4.057109950841046e-6
-4.51	4.181759557772167e-6
-4.5	4.31022795405128e-6
-4.49	4.442631902838894e-6
-4.48	4.579091732693903e-6
-4.47	4.719731446348208e-6
-4.46	4.864678832796165e-6
-4.45	5.014065582802334e-6
-4.4399999999999995	5.168027407931981e-6
-4.43	5.326704163208705e-6
-4.42	5.490239973513815e-6
-4.41	5.658783363837775e-6
-4.4	5.832487393503354e-6
-4.39	6.01150979448187e-6
-4.38	6.196013113924124e-6
-4.37	6.3861648610389265e-6
-4.36	6.582137658448612e-6
-4.35	6.784109398157714e-6
-4.34	6.99226340227904e-6
-4.33	7.206788588656883e-6
-4.32	7.427879641541071e-6
-4.31	7.655737187464012e-6
-4.3	7.89056797647751e-6
-4.29	8.132585068917443e-6
-4.28	8.382008027859067e-6
-4.27	8.639063117440287e-6
-4.26	8.903983507231777e-6
-4.25	9.177009482833688e-6
-4.24	9.458388662895694e-6
-4.23	9.748376222750582e-6
-4.22	0.000010047235124863565
-4.21	0.000010355236356309243
-4.2	0.00001067265917348415
-4.1899999999999995	0.000010999791354281066
-4.18	0.000011336929457948843
-4.17	0.0000116843790928719
-4.16	0.000012042455192515068
-4.15	0.000012411482299775743
-4.14	0.000012791794860005259
-4.13	0.000013183737522962336
-4.12	0.000013587665453966564
-4.11	0.000014003944654540099
-4.1	0.000014432952292819767
-4.09	0.000014875077044039267
-4.08	0.000015330719441391824
-4.07	0.000015800292237582147
-4.06	0.0000162842207774026
-4.05	0.000016782943381661837
-4.04	0.000017296911742814407
-4.03	0.00001782659133265238
-4.02	0.000018372461822416216
-4.01	0.00001893501751571378
-4.	0.00001951476779463449
-3.99	0.00002011223757945127
-3.98	0.00002072796780234592
-3.9699999999999998	0.000021362515895560026
-3.96	0.00002201645629442795
-3.95	0.000022690380955741367
-3.94	0.000023384899891906772
-3.9299999999999997	0.00002410064172138796
-3.92	0.000024838254235917605
-3.91	0.00002559840498499564
-3.9	0.000026381781878205813
-3.8899999999999997	0.000027189093805877613
-3.88	0.000028021071278672185
-3.87	0.000028878467086654487
-3.86	0.000029762056978446796
-3.8499999999999996	0.00003067264036108873
-3.84	0.00003161104102121239
-3.83	0.000032578107868202555
-3.8200000000000003	0.00003357471570000273
-3.81	0.00003460176599225031
-3.8	0.000035660187711470744
-3.79	0.00003675093815304181
-3.7800000000000002	0.00003787500380469543
-3.77	0.00003903340123633962
-3.76	0.000040227178016980585
-3.75	0.00004145741365960063
-3.74	0.000042725220594820346
-3.73	0.00004403174517422583
-3.7199999999999998	0.00004537816870428242
-3.71	0.00004676570851173619
-3.7	0.00004819561904149213
-3.69	0.000049669192987943885
-3.6799999999999997	0.0000511877624607648
-3.67	0.000052752700186240645
-3.66	0.00005436542074519022
-3.65	0.00005602738184861203
-3.6399999999999997	0.00005774008565220892
-3.63	0.00005950508011094453
-3.62	0.00006132396037489886
-3.61	0.00006319837022763678
-3.5999999999999996	0.00006513000356840499
-3.59	0.00006712060593950535
-3.58	0.00006917197610018215
-3.5700000000000003	0.00007128596764848587
-3.56	0.00007346449069254443
-3.55	0.00007570951357274748
-3.54	0.00007802306463642643
-3.5300000000000002	0.0000804072340665781
-3.52	0.00008286417576632859
-3.51	0.00008539610930080756
-3.5	0.00008800532189817311
-3.49	0.0000906941705116307
-3.48	0.00009346508394425275
-3.4699999999999998	0.00009632056503854555
-3.46	0.00009926319293274034
-3.45	0.00010229562538579561
-3.44	0.00010542060117327245
-3.4299999999999997	0.00010864094255618037
